Date,Symbol,Adj Close,Close,High,Low,Open,Volume,Exchange,Shortname,Longname,Sector,Industry,Currentprice,Marketcap,Ebitda,Revenuegrowth,City,State,Country,Fulltimeemployees,Weight
2024-10-17,XOM,119.36912536621094,120.3499984741211,121.58000183105467,119.70999908447266,120.76000213623048,11204900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-10-18,XOM,119.03189849853516,120.01000213623048,120.63999938964844,119.1500015258789,120.44000244140624,12898600.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-10-21,XOM,119.10133361816406,120.08000183105467,121.4800033569336,119.72000122070312,120.9800033569336,10177800.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-10-22,XOM,119.71627044677734,120.6999969482422,121.19000244140624,119.94000244140624,120.26000213623048,9201400.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-10-23,XOM,119.28977966308594,120.2699966430664,120.75,119.4000015258789,119.97000122070312,8320300.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-10-24,XOM,118.61531829833984,119.58999633789062,120.44000244140624,119.12999725341795,120.0,9905600.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-10-25,XOM,118.5161361694336,119.48999786376952,120.43000030517578,119.31999969482422,120.1999969482422,10714600.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-10-28,XOM,117.93094635009766,118.9000015258789,119.01000213623048,116.7699966430664,116.79000091552734,11844500.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-10-29,XOM,116.32415008544922,117.27999877929688,119.16999816894533,117.06999969482422,118.58000183105467,14731000.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-10-30,XOM,115.73896026611328,116.69000244140624,118.2699966430664,116.4800033569336,117.66000366210938,12303700.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-10-31,XOM,115.8282241821289,116.77999877929688,118.66999816894533,116.68000030517578,117.1500015258789,20512000.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-01,XOM,114.0131378173828,114.9499969482422,119.9499969482422,114.83999633789062,119.93000030517578,20939300.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-04,XOM,117.643310546875,118.61000061035156,118.6999969482422,115.93000030517578,116.06999969482422,14965400.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-05,XOM,117.9904556274414,118.95999908447266,119.20999908447266,118.01000213623048,119.08000183105467,10436700.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-06,XOM,120.01383209228516,121.0,121.91000366210938,119.3000030517578,121.1500015258789,20807700.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-07,XOM,120.16261291503906,121.1500015258789,121.5,119.61000061035156,121.3000030517578,12184400.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-08,XOM,120.12293243408205,121.11000061035156,121.41999816894533,119.66000366210938,120.9800033569336,12836000.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-11,XOM,119.48815155029295,120.47000122070312,121.62000274658205,120.06999969482422,121.0,11969700.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-12,XOM,119.36912536621094,120.3499984741211,121.30999755859376,119.83999633789062,121.12999725341795,11972800.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-13,XOM,120.4800033569336,121.47000122070312,122.0500030517578,118.8000030517578,120.56999969482422,15127900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-14,XOM,120.55999755859376,120.55999755859376,121.87999725341795,120.33000183105467,121.66000366210938,13041800.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-15,XOM,119.30999755859376,119.30999755859376,121.23999786376952,119.12999725341795,120.4000015258789,19051700.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-18,XOM,120.30999755859376,120.30999755859376,120.62000274658205,119.2699966430664,119.79000091552734,14243700.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-19,XOM,118.62999725341795,118.62999725341795,119.75,118.1999969482422,119.75,11584400.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-20,XOM,120.31999969482422,120.31999969482422,120.47000122070312,118.63999938964844,119.16999816894533,11360900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-21,XOM,121.93000030517578,121.93000030517578,122.5500030517578,120.2699966430664,121.08000183105467,14675400.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-22,XOM,121.79000091552734,121.79000091552734,123.20999908447266,121.63999938964844,121.81999969482422,13323400.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-25,XOM,119.97000122070312,119.97000122070312,121.87999725341795,119.61000061035156,121.43000030517578,26580300.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-26,XOM,117.97000122070312,117.97000122070312,119.68000030517578,117.8499984741211,119.52999877929688,14827300.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-27,XOM,117.66000366210938,117.66000366210938,118.7300033569336,117.43000030517578,118.08999633789062,11079100.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-11-29,XOM,117.95999908447266,117.95999908447266,118.5,116.9499969482422,117.44000244140624,9426500.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-12-02,XOM,117.8499984741211,117.8499984741211,118.1999969482422,116.81999969482422,118.0500030517578,12687300.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-12-03,XOM,117.66999816894533,117.66999816894533,118.72000122070312,117.26000213623048,118.72000122070312,11756600.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-12-04,XOM,114.27999877929688,114.27999877929688,117.5500030517578,113.86000061035156,117.5,19520600.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-12-05,XOM,114.77999877929688,114.77999877929688,115.62000274658205,114.05999755859376,114.70999908447266,15751200.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-12-06,XOM,113.56999969482422,113.56999969482422,114.7699966430664,113.5,114.54000091552734,16171100.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-12-09,XOM,112.9000015258789,112.9000015258789,114.94000244140624,112.75,114.63999938964844,17412600.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-12-10,XOM,112.66999816894533,112.66999816894533,113.87999725341795,111.75,113.58999633789062,20990900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-12-11,XOM,111.91999816894533,111.91999816894533,112.38999938964844,111.11000061035156,112.0,32392200.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-12-12,XOM,111.81999969482422,111.81999969482422,112.37999725341795,110.77999877929688,111.58999633789062,12125736.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-01-02,LLY,588.3600463867188,592.2000122070312,592.719970703125,579.0499877929688,580.4099731445312,3226700.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-03,LLY,613.6947021484375,617.7000122070312,619.8400268554688,598.7999877929688,600.0,5130300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-04,LLY,610.515380859375,614.5,636.4099731445312,613.27001953125,625.260009765625,6272500.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-05,LLY,614.5390625,618.5499877929688,619.9400024414062,610.1900024414062,614.0,2402500.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-08,LLY,621.970703125,626.030029296875,626.0599975585938,609.5900268554688,622.4299926757812,2453900.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-09,LLY,621.4241333007812,625.47998046875,634.4199829101562,623.719970703125,630.1099853515625,2918900.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-10,LLY,626.1036376953125,630.1900024414062,637.0499877929688,625.760009765625,628.489990234375,2679100.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-11,LLY,631.5977783203125,635.719970703125,639.760009765625,628.1400146484375,634.3900146484375,2690300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-12,LLY,638.7510986328125,642.9199829101562,644.0,633.010009765625,638.2000122070312,2066400.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-16,LLY,630.455322265625,634.5700073242188,647.72998046875,633.6699829101562,643.9099731445312,2413600.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-17,LLY,624.8319091796875,628.9099731445312,640.52001953125,625.1900024414062,639.4500122070312,2124100.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-18,LLY,619.3079223632812,623.3499755859375,623.8800048828125,612.7000122070312,621.280029296875,3385000.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-19,LLY,624.504150390625,628.5800170898438,629.5900268554688,620.0,622.3900146484375,3120500.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-22,LLY,626.7891235351562,630.8800048828125,632.6400146484375,625.0,630.0,2030200.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-23,LLY,625.596923828125,629.6799926757812,630.0,614.8200073242188,627.6900024414062,2525000.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-24,LLY,629.5908813476562,633.7000122070312,643.1699829101562,632.0,633.52001953125,2276900.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-25,LLY,623.55029296875,627.6199951171875,632.6099853515625,624.6799926757812,627.3699951171875,2407900.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-26,LLY,635.1049194335938,639.25,639.5999755859375,630.5,637.3499755859375,2410300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-29,LLY,640.8175048828125,645.0,645.6500244140625,639.77001953125,641.5,2718500.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-30,LLY,640.7977294921875,644.97998046875,646.7999877929688,641.0,645.7000122070312,2006100.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-01-31,LLY,641.423583984375,645.6099853515625,663.5499877929688,637.0,650.3800048828125,4719000.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-01,LLY,656.1475219726562,660.4299926757812,660.52001953125,643.1699829101562,647.3300170898438,2494300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-02,LLY,663.32080078125,667.6500244140625,672.6199951171875,659.739990234375,662.3800048828125,3018000.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-05,LLY,701.6207275390625,706.2000122070312,711.8800048828125,682.530029296875,691.02001953125,7602400.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-06,LLY,700.4583740234375,705.030029296875,742.0,691.0999755859375,742.0,8187300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-07,LLY,720.6763916015625,725.3800048828125,740.989990234375,707.02001953125,710.3800048828125,5798000.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-08,LLY,730.9095458984375,735.6799926757812,741.0,725.75,728.3200073242188,4636900.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-09,LLY,735.3605346679688,740.1599731445312,745.7000122070312,733.6099853515625,735.5,2833900.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-12,LLY,732.4793701171875,737.260009765625,740.7999877929688,726.4500122070312,740.7999877929688,2932300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-13,LLY,738.1522827148438,742.969970703125,742.97998046875,730.1799926757812,730.1799926757812,2860300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-14,LLY,753.7181396484375,757.3099975585938,764.0499877929688,745.0,745.8200073242188,3394300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-15,LLY,754.1859741210938,757.780029296875,762.989990234375,750.010009765625,755.7999877929688,2507000.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-16,LLY,778.3507690429688,782.0599975585938,794.469970703125,763.5,771.030029296875,5000700.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-20,LLY,752.0759887695312,755.6599731445312,793.3800048828125,753.2000122070312,790.0,4701100.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-21,LLY,742.3722534179688,745.9099731445312,749.5,733.239990234375,738.0800170898438,3548700.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-22,LLY,765.98974609375,769.6400146484375,775.1199951171875,756.27001953125,763.5800170898438,3167400.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-23,LLY,765.8900756835938,769.5399780273438,777.6500244140625,762.260009765625,774.0,2394800.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-26,LLY,768.2588500976562,771.9199829101562,780.219970703125,769.1199951171875,771.2999877929688,2243800.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-27,LLY,761.3717041015625,765.0,772.9500122070312,745.4400024414062,754.9000244140625,2716700.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-28,LLY,754.0465698242188,757.6400146484375,763.0,751.6599731445312,762.25,2716300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-02-29,LLY,750.1053466796875,753.6799926757812,756.4600219726562,744.030029296875,753.0800170898438,3905400.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-01,LLY,778.4105224609375,782.1199951171875,784.0800170898438,764.1300048828125,769.02001953125,4240500.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-04,LLY,788.5222778320312,792.280029296875,800.780029296875,786.1599731445312,796.4400024414062,3855600.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-05,LLY,773.9020385742188,777.5900268554688,788.530029296875,769.280029296875,785.3099975585938,3168700.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-06,LLY,776.0716552734375,779.77001953125,787.8499755859375,774.0,784.2899780273438,2518600.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-07,LLY,776.4597778320312,780.1599731445312,792.989990234375,761.1199951171875,771.8400268554688,3977400.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-08,LLY,758.5252685546875,762.1400146484375,780.0,755.0,780.0,4042900.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-11,LLY,730.886962890625,734.3699951171875,756.7999877929688,727.6199951171875,752.2100219726562,3968900.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-12,LLY,751.369384765625,754.9500122070312,755.969970703125,738.010009765625,740.9600219726562,2701700.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-13,LLY,754.2457275390625,757.8400268554688,760.77001953125,745.7100219726562,757.0,2357500.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-14,LLY,757.1219482421875,760.72998046875,768.0,749.4000244140625,764.9500122070312,2647500.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-15,LLY,750.5930786132812,754.1699829101562,760.8900146484375,747.7100219726562,755.3800048828125,3729300.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-18,LLY,759.0427856445312,762.6599731445312,769.6799926757812,758.25,762.280029296875,2521400.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
2024-03-19,LLY,769.1148071289062,772.780029296875,773.8499755859375,755.0,758.4400024414062,2557100.0,NYQ,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,782.35,703579815936.0,16566500352.0,0.204,Indianapolis,IN,United States,43000.0,0.012406394091569
